band_1_b,band_2_g,band_3_r,band_4_rd,band_5_nir,band_6_lwir,SAVI,NDVI,VARI,ExG,NDRE,Date,class,lon,lat,Source_File,pad,ID,grid_id,gx,gy,folder,B,G,R,RE,NIR
1407,3833,1227,7451,21130,31075,0.770617691199205,0.8902357190512482,0.7133862514710537,0.7781042174892656,0.47860466688769054,July,grass,-85.18719433,30.87393974,pad2_grass_gps.csv,pad2,141,gx_13_gy_3,13,3,training,0.042938232421875,0.116973876953125,0.037445068359375,0.227386474609375,0.64483642578125
1041,2729,1037,5721,17864,30992,0.7153322935116903,0.8902703545223862,0.620917423726157,0.7031412475472161,0.5148611398401115,July,grass,-85.186759,30.87421507,pad3_grass_gps.csv,pad3,142,gx_18_gy_4,18,4,training,0.031768798828125,0.083282470703125,0.031646728515625,0.174591064453125,0.545166015625
1046,2885,1029,5672,17743,31061,0.7131357371894403,0.8903686325817388,0.647140857320254,0.7449596724978148,0.5155242358790221,July,grass,-85.18670025,30.87694334,pad9_grass_gps.csv,pad9,143,gx_18_gy_18,18,18,testing,0.03192138671875,0.088043212890625,0.031402587890625,0.173095703125,0.541473388671875
1013,2847,985,6060,16992,31061,0.698771862783465,0.890415529333196,0.6605179064761083,0.7628482920542803,0.47423217007029156,July,grass,-85.18782948,30.87535738,pad5_grass_gps.csv,pad5,144,gx_7_gy_10,7,10,training,0.030914306640625,0.086883544921875,0.030059814453125,0.1849365234375,0.5185546875
905,2792,950,5479,16389,30946,0.6867271588381023,0.8904204377889557,0.6492773982109546,0.8024531899516276,0.49890250519718143,July,grass,-85.18796426,30.87649381,pad8_grass_gps.csv,pad8,145,gx_6_gy_15,6,15,training,0.027618408203125,0.085205078125,0.02899169921875,0.167205810546875,0.500152587890625
931,2488,1016,5346,17557,31040,0.7097720049415621,0.8905938712548872,0.5720948236508344,0.6829763196437952,0.5331615937881221,July,grass,-85.18673787,30.8759846,pad7_grass_gps.csv,pad7,146,gx_18_gy_13,18,13,training,0.028411865234375,0.075927734375,0.031005859375,0.16314697265625,0.535797119140625
944,2769,908,5517,15762,31041,0.6740787795096443,0.8910617858909231,0.6809366914332479,0.7976628378840478,0.4814605942113586,July,grass,-85.18790822,30.87680028,pad8_grass_gps.csv,pad8,147,gx_7_gy_17,7,17,testing,0.02880859375,0.084503173828125,0.0277099609375,0.168365478515625,0.48101806640625
1060,3106,1103,6108,19168,31042,0.7392579450491337,0.8911745829410485,0.6360749378079061,0.7684570079368382,0.5166956790263062,July,grass,-85.187068,30.87395837,pad2_grass_gps.csv,pad2,148,gx_15_gy_3,15,3,testing,0.0323486328125,0.09478759765625,0.033660888671875,0.1864013671875,0.5849609375
938,3012,1031,6319,18077,31153,0.7204158676995778,0.8920870824140722,0.6380032138788763,0.814093550155347,0.48196425578812085,July,grass,-85.18690245,30.87498976,pad4_grass_gps.csv,pad4,149,gx_16_gy_8,16,8,training,0.02862548828125,0.0919189453125,0.031463623046875,0.192840576171875,0.551666259765625
982,2890,1057,5718,18548,30926,0.7290144204093377,0.8921703632116992,0.6182124720885038,0.758977475173428,0.5287233158606608,July,grass,-85.18728021,30.876774,pad8_grass_gps.csv,pad8,150,gx_13_gy_17,13,17,training,0.02996826171875,0.08819580078125,0.032257080078125,0.17449951171875,0.5660400390625
917,2824,979,5809,17266,30780,0.7054925056132841,0.8926829252260108,0.6392931320345262,0.7949152487186901,0.4965113752429173,July,grass,-85.18724372,30.87474701,pad4_grass_gps.csv,pad4,151,gx_13_gy_7,13,7,testing,0.027984619140625,0.086181640625,0.029876708984375,0.177276611328125,0.52691650390625
779,2366,863,5163,15420,31082,0.6684268521167229,0.8939998753734208,0.6134693795501369,0.770958077529253,0.49832385870237206,July,grass,-85.18738112,30.87725115,pad9_grass_gps.csv,pad9,152,gx_12_gy_19,12,19,training,0.023773193359375,0.07220458984375,0.026336669921875,0.157562255859375,0.4705810546875
869,2459,931,5183,16810,30990,0.6979780213077994,0.8950453734666115,0.6061086791507461,0.7320967306904566,0.5286682118254263,July,grass,-85.18769279,30.87492329,pad4_grass_gps.csv,pad4,153,gx_9_gy_8,9,8,training,0.026519775390625,0.075042724609375,0.028411865234375,0.158172607421875,0.51300048828125
1214,3076,1137,5916,20572,31160,0.7652980856042504,0.8952508162819302,0.6465488425521465,0.7003869498893903,0.5533071572738308,July,grass,-85.18670808,30.87508902,pad5_grass_gps.csv,pad5,154,gx_18_gy_9,18,9,testing,0.03704833984375,0.0938720703125,0.034698486328125,0.1805419921875,0.6278076171875
926,2620,955,5478,17363,31109,0.7092386599262194,0.8957309733949497,0.628539063572681,0.7462785993214713,0.5203362367212304,July,grass,-85.18809627,30.87345654,pad1_grass_gps.csv,pad1,155,gx_5_gy_1,5,1,training,0.02825927734375,0.0799560546875,0.029144287109375,0.16717529296875,0.529876708984375
860,2341,895,5081,16672,31116,0.6970486871420314,0.8981043986207614,0.6085858501927015,0.7145996036582032,0.5328460434211236,July,grass,-85.1865859,30.8765615,pad8_grass_gps.csv,pad8,156,gx_19_gy_16,19,16,training,0.0262451171875,0.071441650390625,0.027313232421875,0.155059814453125,0.5087890625
906,2254,963,5038,18141,30894,0.726076419527951,0.8991834155431092,0.5586326186476531,0.6400679066277601,0.5652961724611233,July,grass,-85.18734638,30.87336468,pad1_grass_gps.csv,pad1,157,gx_12_gy_0,12,0,training,0.02764892578125,0.06878662109375,0.029388427734375,0.15374755859375,0.553619384765625
826,2551,915,5328,17262,31002,0.7094846785900756,0.8993233190587542,0.6196969620052158,0.7830848029682846,0.5282868518233332,July,grass,-85.18738716,30.87473054,pad4_grass_gps.csv,pad4,158,gx_12_gy_7,12,7,training,0.02520751953125,0.077850341796875,0.027923583984375,0.16259765625,0.52679443359375
876,2707,909,5508,17223,31101,0.7089755468990696,0.8997352730265539,0.6562043717144143,0.8078806708653976,0.5153754776785965,July,grass,-85.18804484,30.87723949,pad9_grass_gps.csv,pad9,159,gx_5_gy_19,5,19,training,0.0267333984375,0.082611083984375,0.027740478515625,0.1680908203125,0.525604248046875
905,2662,879,5482,16865,30992,0.7026195492550563,0.9009242544228199,0.676403633473295,0.7962213166687854,0.5093748594132906,July,grass,-85.1882244,30.87666541,pad8_grass_gps.csv,pad8,160,gx_4_gy_16,4,16,training,0.027618408203125,0.08123779296875,0.026824951171875,0.16729736328125,0.514678955078125
989,2762,1015,5699,19570,30878,0.7528605040799119,0.901384501844228,0.6266140528935117,0.738564829164647,0.5489334750885492,July,grass,-85.18755606,30.87667424,pad8_grass_gps.csv,pad8,161,gx_10_gy_16,10,16,training,0.030181884765625,0.08428955078125,0.030975341796875,0.173919677734375,0.59722900390625
786,2049,786,4233,15284,31119,0.6700868915401057,0.9021779695356211,0.6163982331878295,0.6975973424858135,0.566224316311214,July,grass,-85.18794208,30.87379198,pad2_grass_gps.csv,pad2,162,gx_6_gy_2,6,2,training,0.02398681640625,0.062530517578125,0.02398681640625,0.129180908203125,0.4664306640625
989,2679,971,5559,18898,30986,0.7417455100459129,0.9022598002131336,0.6418639530129282,0.7324854442763348,0.5454062224364448,July,grass,-85.18823831,30.87497391,pad4_grass_gps.csv,pad4,163,gx_3_gy_8,3,8,training,0.030181884765625,0.081756591796875,0.029632568359375,0.169647216796875,0.57672119140625
1006,2720,952,5015,18608,30955,0.7368128192704239,0.9026584851953828,0.6631657832968431,0.7443351807630665,0.5754137908455675,July,grass,-85.18761328,30.87473676,pad4_grass_gps.csv,pad4,164,gx_9_gy_7,9,7,training,0.03070068359375,0.0830078125,0.029052734375,0.153045654296875,0.56787109375
807,2335,793,5033,15916,31029,0.6854772905913118,0.9050810922462328,0.6643687971693077,0.7801778842274792,0.5194997366450443,July,grass,-85.18793869,30.87732172,pad9_grass_gps.csv,pad9,165,gx_6_gy_19,6,19,training,0.024627685546875,0.071258544921875,0.024200439453125,0.153594970703125,0.4857177734375
932,3153,950,6011,19225,30963,0.7498153662690459,0.9058240381818071,0.69473351536896,0.8786494481049484,0.5236170543208954,July,grass,-85.18718865,30.87422574,pad3_grass_gps.csv,pad3,166,gx_14_gy_4,14,4,training,0.0284423828125,0.096221923828125,0.02899169921875,0.183441162109375,0.586700439453125
979,2808,920,5619,18906,31075,0.7450704218609647,0.9071925739066435,0.6867951900673318,0.7896749467014939,0.5417736995819433,July,grass,-85.18811761,30.8771865,pad9_grass_gps.csv,pad9,167,gx_5_gy_19,5,19,training,0.029876708984375,0.085693359375,0.028076171875,0.171478271484375,0.57696533203125
879,2488,870,5066,18283,30976,0.7349945120836227,0.909152611612222,0.6526825246522384,0.7616237845275222,0.5660627856204229,July,grass,-85.18740438,30.87332758,pad1_grass_gps.csv,pad1,168,gx_11_gy_0,11,0,testing,0.026824951171875,0.075927734375,0.02655029296875,0.15460205078125,0.557952880859375
689,1919,652,4360,14342,30831,0.6544394154680135,0.9130318774230872,0.6732199670244039,0.7659509125464175,0.5337397060480386,July,grass,-85.18761416,30.87466827,pad4_grass_gps.csv,pad4,169,gx_9_gy_6,9,6,training,0.021026611328125,0.058563232421875,0.0198974609375,0.133056640625,0.43768310546875
738,2161,721,4615,15877,31009,0.6892850638958676,0.9131220610964463,0.6716417807796838,0.7908839707415232,0.5495803231500758,July,grass,-85.18708503,30.87670672,pad8_grass_gps.csv,pad8,170,gx_15_gy_16,15,16,testing,0.02252197265625,0.065948486328125,0.022003173828125,0.140838623046875,0.484527587890625
794,2170,739,4761,16553,30948,0.7043888816046615,0.9145269471450834,0.6765957341982558,0.758034019757154,0.5532513832162457,July,grass,-85.18799752,30.87643697,pad7_grass_gps.csv,pad7,171,gx_6_gy_15,6,15,training,0.02423095703125,0.06622314453125,0.022552490234375,0.145294189453125,0.505157470703125
774,2169,655,4470,15228,30973,0.6774568437661107,0.9175218768453467,0.7385365735607968,0.8085047174838571,0.5461468160272038,July,grass,-85.18672543,30.87383785,pad2_grass_gps.csv,pad2,172,gx_18_gy_2,18,2,training,0.02362060546875,0.066192626953125,0.019989013671875,0.13641357421875,0.4647216796875
755,2156,750,4705,17992,31004,0.7362922045172572,0.9199658504884516,0.6536494554073522,0.7667303946669705,0.5854077622953412,July,grass,-85.18834283,30.87509802,pad4_grass_gps.csv,pad4,173,gx_2_gy_9,2,9,training,0.023040771484375,0.0657958984375,0.02288818359375,0.143585205078125,0.549072265625
667,1951,616,4151,15408,31046,0.6846457657851619,0.9231153251217771,0.7026315668295625,0.8098330159132319,0.5755406708492604,July,grass,-85.18679747,30.87329419,pad1_grass_gps.csv,pad1,174,gx_17_gy_0,17,0,training,0.020355224609375,0.059539794921875,0.018798828125,0.126678466796875,0.47021484375
838,2112,691,4704,17956,30967,0.7392737853836737,0.9258861999067175,0.7231552042257762,0.7401812622207473,0.5848190635850242,July,grass,-85.18671294,30.87362671,pad1_grass_gps.csv,pad1,175,gx_18_gy_1,18,1,training,0.02557373046875,0.064453125,0.021087646484375,0.1435546875,0.5479736328125
1053,4948,4350,9265,23162,31155,0.642837615703834,0.6837743521951906,0.0725288050483173,0.43406434023539553,0.42856261713870725,July,legume,-85.18833803,30.87682381,smallplot_legume_gps.csv,smal,176,gx_2_gy_17,2,17,training,0.032135009765625,0.1510009765625,0.13275146484375,0.282745361328125,0.70684814453125
1685,4051,2365,7514,14385,31184,0.5441540406280303,0.7176119388946444,0.3563728573921738,0.5001851603024235,0.31375861864554355,July,legume,-85.18735597,30.87514544,pad5_legume_gps.csv,pad5,177,gx_12_gy_9,12,9,training,0.051422119140625,0.123626708984375,0.072174072265625,0.22930908203125,0.438995361328125
1105,2314,1860,6253,11720,31259,0.4935923102331454,0.7260677449343308,0.14793092054499823,0.3150217824734545,0.30417848940258607,July,legume,-85.18858352,30.87700308,smallplot_legume_gps.csv,smal,178,gx_0_gy_18,0,18,training,0.033721923828125,0.07061767578125,0.0567626953125,0.190826416015625,0.357666015625
1801,3733,2408,7287,16944,31221,0.6101410336917086,0.7511368321303612,0.30529953686542505,0.41009821034524074,0.39853906099379605,July,legume,-85.18679099,30.87689176,pad9_legume_gps.csv,pad9,179,gx_17_gy_17,17,17,testing,0.054962158203125,0.113922119140625,0.073486328125,0.222381591796875,0.51708984375
1585,3541,1903,6572,13461,31207,0.5460816423745117,0.7522780509860292,0.4244622923273438,0.511310283574532,0.3438825931578723,July,legume,-85.1870936,30.87727026,pad9_legume_gps.csv,pad9,180,gx_14_gy_19,14,19,training,0.048370361328125,0.108062744140625,0.058074951171875,0.2005615234375,0.410797119140625
1489,3467,2137,7396,15223,31220,0.5817034133753776,0.753801841895128,0.32320777385398,0.46637529743660144,0.34603651747031594,July,legume,-85.1870847,30.87437909,pad3_legume_gps.csv,pad3,181,gx_15_gy_5,15,5,training,0.045440673828125,0.105804443359375,0.065216064453125,0.2257080078125,0.464569091796875
891,2132,1846,6476,13321,31336,0.5455453070306353,0.7565767768977709,0.09264658145907251,0.3136167569774915,0.3457594579315126,July,legume,-85.1885765,30.87704253,smallplot_legume_gps.csv,smal,182,gx_0_gy_18,0,18,training,0.027191162109375,0.0650634765625,0.05633544921875,0.1976318359375,0.406524658203125
1255,2542,1592,5211,11646,31152,0.509114846509936,0.75948028215088,0.32997568224639,0.41510484067504994,0.381740522482715,July,legume,-85.18777673,30.87447055,pad3_legume_gps.csv,pad3,183,gx_8_gy_6,8,6,training,0.038299560546875,0.07757568359375,0.048583984375,0.159027099609375,0.35540771484375
987,1923,1856,7259,14061,31372,0.5667781177495377,0.7667902227099213,0.023997134388847385,0.21044901240117636,0.3190431514796245,July,legume,-85.18857877,30.87705941,smallplot_legume_gps.csv,smal,184,gx_0_gy_18,0,18,training,0.030120849609375,0.058685302734375,0.056640625,0.221527099609375,0.429107666015625
1010,3224,2559,8061,20014,31117,0.6720871724716238,0.7732689485075764,0.1393253709270032,0.4238186347876212,0.4257524483009419,July,legume,-85.18839983,30.87684837,smallplot_legume_gps.csv,smal,185,gx_2_gy_17,2,17,training,0.03082275390625,0.098388671875,0.078094482421875,0.246002197265625,0.61077880859375
1160,3698,2754,8693,22751,31108,0.7160710443442379,0.784042343630994,0.17838246299220775,0.4574356259866986,0.44708052364044226,July,legume,-85.18834917,30.87680043,smallplot_legume_gps.csv,smal,186,gx_2_gy_17,2,17,training,0.035400390625,0.11285400390625,0.08404541015625,0.265289306640625,0.694305419921875
987,3705,2831,8848,23923,31074,0.7334136950245144,0.7883680935249591,0.1575058559810503,0.4774690926963038,0.46001037456673216,July,legume,-85.1884679,30.87685804,smallplot_legume_gps.csv,smal,187,gx_1_gy_17,1,17,training,0.030120849609375,0.113067626953125,0.086395263671875,0.27001953125,0.730072021484375
1236,4330,2698,8885,23926,31183,0.7403738833644771,0.7973257201725222,0.28176795420701445,0.5718780229018273,0.4584133365328308,July,legume,-85.18836399,30.87681688,smallplot_legume_gps.csv,smal,188,gx_2_gy_17,2,17,training,0.0377197265625,0.13214111328125,0.08233642578125,0.271148681640625,0.73016357421875
946,4174,2855,9415,25574,31003,0.7604601337799575,0.7991487556302893,0.2168337979442364,0.5701567374692293,0.4618308606952678,July,legume,-85.18846525,30.87704692,smallplot_legume_gps.csv,smal,189,gx_1_gy_18,1,18,training,0.02886962890625,0.12738037109375,0.087127685546875,0.287322998046875,0.78045654296875
1383,3445,1939,7319,17509,31212,0.6517916939786249,0.8005964610122407,0.37640589544262226,0.5272646642119981,0.4104237146186256,July,legume,-85.18720095,30.87722288,pad9_legume_gps.csv,pad9,190,gx_13_gy_19,13,19,training,0.042205810546875,0.105133056640625,0.059173583984375,0.223358154296875,0.534332275390625
1144,2945,1661,7209,15268,31283,0.612688739528815,0.803768679405878,0.37088387863861266,0.536521736072914,0.3585442891956765,July,legume,-85.18704067,30.87437744,pad3_legume_gps.csv,pad3,191,gx_15_gy_5,15,5,training,0.034912109375,0.089874267578125,0.050689697265625,0.220001220703125,0.4659423828125
1011,2439,1531,7316,14525,31299,0.6008323051884071,0.8092924746811848,0.3068604224213578,0.46898212901674224,0.3300673041153956,July,legume,-85.18857368,30.87699408,smallplot_legume_gps.csv,smal,192,gx_0_gy_18,0,18,training,0.030853271484375,0.074432373046875,0.046722412109375,0.2232666015625,0.443267822265625
1467,3815,1770,7461,16951,31175,0.6486682802661854,0.8109075355711866,0.49660028745201595,0.6229438428229405,0.3887432405071957,July,legume,-85.18712467,30.87705144,pad9_legume_gps.csv,pad9,193,gx_14_gy_18,14,18,training,0.044769287109375,0.116424560546875,0.05401611328125,0.227691650390625,0.517303466796875
1304,3375,1620,7150,15984,31038,0.6339296216084321,0.8159509187265918,0.4754808952640049,0.6073979965227468,0.3818621936321924,July,legume,-85.18719932,30.87703436,pad9_legume_gps.csv,pad9,194,gx_13_gy_18,13,18,training,0.039794921875,0.102996826171875,0.0494384765625,0.21820068359375,0.48779296875
1057,2568,1286,5856,12812,31168,0.5671871918317174,0.8175627729614202,0.4583482248769558,0.5687232704874925,0.3726162410429672,July,legume,-85.18779132,30.8753901,pad5_legume_gps.csv,pad5,195,gx_8_gy_10,8,10,testing,0.032257080078125,0.078369140625,0.03924560546875,0.1787109375,0.3909912109375
922,2764,1364,6800,13717,31232,0.5888924195360933,0.8191101368052117,0.4366812182441765,0.6419801938541769,0.3371350581933401,July,legume,-85.18850947,30.8769983,smallplot_legume_gps.csv,smal,196,gx_1_gy_18,1,18,training,0.02813720703125,0.0843505859375,0.0416259765625,0.20751953125,0.418609619140625
1185,2998,1522,6668,16136,31160,0.6439398384025433,0.8276135447321757,0.4425787062961262,0.5765118284152253,0.41519031689155605,July,legume,-85.18765617,30.87528669,pad5_legume_gps.csv,pad5,197,gx_9_gy_10,9,10,training,0.036163330078125,0.09149169921875,0.04644775390625,0.2034912109375,0.492431640625
1278,3186,1537,7756,17953,31149,0.6864024078025301,0.8422780899127877,0.478664726941978,0.5927345410060447,0.396631529308926,July,legume,-85.18709183,30.87694057,pad9_legume_gps.csv,pad9,198,gx_14_gy_18,14,18,training,0.03900146484375,0.09722900390625,0.046905517578125,0.2366943359375,0.547882080078125
935,3902,2055,8935,24385,31093,0.7821548658315511,0.8445537054586106,0.36778175785514283,0.6984910007417073,0.4636854737336721,July,legume,-85.18845587,30.8771231,smallplot_legume_gps.csv,smal,199,gx_1_gy_19,1,19,training,0.028533935546875,0.11907958984375,0.062713623046875,0.272674560546875,0.744171142578125
1000,2805,1174,5762,14380,31195,0.620232950706876,0.849042045273151,0.5474991547699053,0.6900984087943071,0.4278621778363525,July,legume,-85.1873613,30.87444265,pad3_legume_gps.csv,pad3,200,gx_12_gy_5,12,5,training,0.030517578125,0.085601806640625,0.03582763671875,0.17584228515625,0.4388427734375
1039,2583,1133,5153,13888,31110,0.6092182767087131,0.8491445291375562,0.5416510953497112,0.6296529925063155,0.4587469137633413,July,legume,-85.18750169,30.87709905,pad9_legume_gps.csv,pad9,201,gx_11_gy_18,11,18,testing,0.031707763671875,0.078826904296875,0.034576416015625,0.157257080078125,0.423828125
1143,3040,1327,6527,16479,31058,0.664755775905741,0.8509491167087555,0.5313275380240258,0.6551724098967896,0.4325828038696482,July,legume,-85.18772807,30.87450367,pad3_legume_gps.csv,pad3,202,gx_8_gy_6,8,6,training,0.034881591796875,0.0927734375,0.040496826171875,0.199188232421875,0.502899169921875
1236,3497,1423,6954,18159,31164,0.6979925478821158,0.8546624436724758,0.5629750221369257,0.7041910293900371,0.4461832511201158,July,legume,-85.18826637,30.87433791,pad3_legume_gps.csv,pad3,203,gx_3_gy_5,3,5,training,0.0377197265625,0.106719970703125,0.043426513671875,0.21221923828125,0.554168701171875
1101,2762,1349,6195,17276,31167,0.6824102367288063,0.8551409380928184,0.46943521083639433,0.5897927821706964,0.4721145236474693,July,legume,-85.18743163,30.87700103,pad9_legume_gps.csv,pad9,204,gx_11_gy_18,11,18,testing,0.033599853515625,0.08428955078125,0.041168212890625,0.189056396484375,0.5272216796875
808,3805,1915,9248,24681,30930,0.7945323400177935,0.8559933814088889,0.3847719844038664,0.7486213197716264,0.45486162236125716,July,legume,-85.18833711,30.87712082,smallplot_legume_gps.csv,smal,205,gx_2_gy_19,2,19,training,0.024658203125,0.116119384765625,0.058441162109375,0.2822265625,0.753204345703125
877,2510,1056,5121,13970,31065,0.6167144215151704,0.8594436291652968,0.5407214512017997,0.6948008051390427,0.4635168396004128,July,legume,-85.18804732,30.87540409,pad5_legume_gps.csv,pad5,206,gx_5_gy_10,5,10,training,0.026763916015625,0.07659912109375,0.0322265625,0.156280517578125,0.42633056640625
1274,3554,1475,7820,19739,31118,0.7286557789276932,0.8609408867629249,0.5536617794560881,0.6915754366711815,0.43249029303777925,July,legume,-85.18747987,30.8743591,pad3_legume_gps.csv,pad3,207,gx_11_gy_5,11,5,training,0.03887939453125,0.10845947265625,0.045013427734375,0.2386474609375,0.602386474609375
1268,3098,1285,6354,17370,30911,0.6885898563725074,0.8622353241354207,0.5820224657875723,0.6446646573837602,0.4643399083116047,July,legume,-85.18761135,30.87542294,pad5_legume_gps.csv,pad5,208,gx_9_gy_10,9,10,training,0.0386962890625,0.09454345703125,0.039215087890625,0.19390869140625,0.53009033203125
1109,3275,1300,7012,17589,31178,0.6926969630397671,0.8623537493643069,0.5698211140588868,0.7285362378830621,0.4299418717089413,July,legume,-85.1868598,30.87423212,pad3_legume_gps.csv,pad3,209,gx_17_gy_4,17,4,training,0.033843994140625,0.099945068359375,0.0396728515625,0.2139892578125,0.536773681640625
1073,3055,1552,7233,21600,31161,0.7606232288313409,0.8659295081040611,0.42529710980867697,0.613556334488554,0.4982832165807324,July,legume,-85.18835655,30.87673033,smallplot_legume_gps.csv,smal,210,gx_2_gy_17,2,17,training,0.032745361328125,0.093231201171875,0.04736328125,0.220733642578125,0.6591796875
1249,3902,1465,9198,20587,31224,0.746253511695982,0.8671322316155365,0.5917921273939183,0.7693470336744312,0.38237367760518315,July,legume,-85.18844294,30.87683256,smallplot_legume_gps.csv,smal,211,gx_1_gy_17,1,17,training,0.038116455078125,0.11907958984375,0.044708251953125,0.28070068359375,0.628265380859375
1182,4101,1802,9139,26380,31151,0.82724498435787,0.8721169530701325,0.4869730955396877,0.7364855294095756,0.48540217866759594,July,legume,-85.18858174,30.87685372,smallplot_legume_gps.csv,smal,212,gx_0_gy_17,0,17,training,0.03607177734375,0.125152587890625,0.05499267578125,0.278900146484375,0.8050537109375
883,3604,1434,8698,21866,31114,0.772301178678894,0.8769098700113913,0.5222623304179321,0.826042893587608,0.43083366005373785,July,legume,-85.18846646,30.87682122,smallplot_legume_gps.csv,smal,213,gx_1_gy_17,1,17,training,0.026947021484375,0.1099853515625,0.04376220703125,0.26544189453125,0.66729736328125
1034,3209,1178,6618,18269,31099,0.7154837982907266,0.8788502067774895,0.6057262094099504,0.7758716057141191,0.4681560647992712,July,legume,-85.18727694,30.8770353,pad9_legume_gps.csv,pad9,214,gx_13_gy_18,13,18,training,0.03155517578125,0.097930908203125,0.03594970703125,0.20196533203125,0.557525634765625
1187,3248,1246,6743,19447,31033,0.7363459820339135,0.8795728010041154,0.6053825159246524,0.7151909833769798,0.4850706370410541,July,legume,-85.18723108,30.87434009,pad3_legume_gps.csv,pad3,215,gx_13_gy_5,13,5,testing,0.036224365234375,0.09912109375,0.03802490234375,0.205780029296875,0.593475341796875
991,2786,1033,5823,16486,30943,0.6837005568119783,0.8820708928075975,0.6198726943734129,0.7376299326048529,0.4779685321770553,July,legume,-85.18797305,30.87715968,pad9_legume_gps.csv,pad9,216,gx_6_gy_19,6,19,training,0.030242919921875,0.08502197265625,0.031524658203125,0.177703857421875,0.50311279296875
733,2147,894,6308,14319,31301,0.6373231629305376,0.8824689391364792,0.5428942730547835,0.7066772593650237,0.38837446004138976,July,legume,-85.18853079,30.87700906,smallplot_legume_gps.csv,smal,217,gx_1_gy_18,1,18,training,0.022369384765625,0.065521240234375,0.02728271484375,0.1925048828125,0.436981201171875
985,2761,1019,6319,16833,31142,0.6928671567150405,0.88583912004105,0.6232558066465667,0.7383000998546448,0.454129232252898,July,legume,-85.18795116,30.87539015,pad5_legume_gps.csv,pad5,218,gx_6_gy_10,6,10,training,0.030059814453125,0.084259033203125,0.031097412109375,0.192840576171875,0.513702392578125
1010,2942,1231,8131,20517,31108,0.7586541480945248,0.8867941866351632,0.5409421379305748,0.7028747785005207,0.4323512980254368,July,legume,-85.18840029,30.87688863,smallplot_legume_gps.csv,smal,219,gx_2_gy_17,2,17,training,0.03082275390625,0.08978271484375,0.037567138671875,0.248138427734375,0.626129150390625
944,2799,1007,5791,16892,31041,0.6950237720510299,0.8874797458472018,0.6261355623629594,0.7677894683875948,0.4893973453230802,July,legume,-85.18775108,30.87436921,pad3_legume_gps.csv,pad3,220,gx_8_gy_5,8,5,testing,0.02880859375,0.085418701171875,0.030731201171875,0.176727294921875,0.5155029296875
783,1996,1068,5844,17982,31099,0.7160072240373052,0.887874014220795,0.4068390998109147,0.556537556995939,0.5094434644214957,July,legume,-85.18846562,30.87690305,smallplot_legume_gps.csv,smal,221,gx_1_gy_17,1,17,training,0.023895263671875,0.0609130859375,0.0325927734375,0.1783447265625,0.54876708984375
940,3087,1251,7810,21120,31114,0.7690233511753488,0.8881587756871313,0.5403178288095543,0.7546419051291954,0.4600760451062644,July,legume,-85.18840603,30.87680671,smallplot_legume_gps.csv,smal,222,gx_2_gy_17,2,17,training,0.0286865234375,0.094207763671875,0.038177490234375,0.23834228515625,0.64453125
903,3350,1397,8114,23894,31074,0.8097300533525318,0.8895259171583574,0.5080645117980599,0.7787610574303643,0.49300174905790173,July,legume,-85.18856331,30.87710812,smallplot_legume_gps.csv,smal,223,gx_0_gy_18,0,18,training,0.027557373046875,0.10223388671875,0.042633056640625,0.24761962890625,0.72918701171875
1044,2767,1026,5710,18205,31027,0.723529411099014,0.8932972789105317,0.633321200162725,0.7161463668665115,0.5224754331122528,July,legume,-85.18694565,30.8752993,pad5_legume_gps.csv,pad5,224,gx_16_gy_10,16,10,training,0.0318603515625,0.084442138671875,0.03131103515625,0.17425537109375,0.555572509765625
884,2605,943,6048,16784,30984,0.6965934735766769,0.8936086179679716,0.6238738662000379,0.7633122687246804,0.47021723828801343,July,legume,-85.18740991,30.87722952,pad9_legume_gps.csv,pad9,225,gx_11_gy_19,11,19,testing,0.0269775390625,0.079498291015625,0.028778076171875,0.1845703125,0.51220703125
1123,2861,1057,6411,19158,31183,0.7418645311535993,0.8954241885064923,0.6454382750806006,0.7026383608363314,0.4985333796262685,July,legume,-85.18791022,30.87539399,pad5_legume_gps.csv,pad5,226,gx_7_gy_10,7,10,training,0.034271240234375,0.087310791015625,0.032257080078125,0.195648193359375,0.58465576171875
648,2424,824,6655,15028,31300,0.6609380809760014,0.8960383529295114,0.6153846076288758,0.8665297668392076,0.3861550517615861,July,legume,-85.18857767,30.87702233,smallplot_legume_gps.csv,smal,227,gx_0_gy_18,0,18,training,0.019775390625,0.073974609375,0.025146484375,0.203094482421875,0.4586181640625
946,3601,1195,8293,22735,31175,0.8014585497280797,0.9001253644172459,0.6249350596161372,0.8814002039565095,0.4654505602922559,July,legume,-85.18846973,30.8767802,smallplot_legume_gps.csv,smal,228,gx_1_gy_17,1,17,training,0.02886962890625,0.109893798828125,0.036468505859375,0.253082275390625,0.693817138671875
1026,3154,1096,6559,20854,30964,0.7731256841098297,0.9001366729159145,0.638337462494714,0.793404089082967,0.521467916058532,July,legume,-85.18804357,30.87428232,pad3_legume_gps.csv,pad3,229,gx_5_gy_5,5,5,testing,0.03131103515625,0.09625244140625,0.033447265625,0.200164794921875,0.63641357421875
946,3389,1159,8706,22073,31180,0.791877018731113,0.9002238279313648,0.6191004940903151,0.8505642468381345,0.434289612585503,July,legume,-85.18863845,30.87696851,smallplot_legume_gps.csv,smal,230,gx_0_gy_18,0,18,training,0.02886962890625,0.103424072265625,0.035369873046875,0.26568603515625,0.673614501953125
